model_name,drift_name,feature_selector_name,learning_threshold,iteration,accuracy,drifts_detected,drift_args
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.532,12,"alpha=0.01, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.524,5,"alpha=0.01, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.532,5,"alpha=0.01, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.536,5,"alpha=0.01, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.524,5,"alpha=0.005, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.527,5,"alpha=0.005, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.52,4,"alpha=0.005, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.535,5,"alpha=0.005, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.534,4,"alpha=0.005, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.52,5,"alpha=0.005, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.522,3,"alpha=0.005, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.528,2,"alpha=0.005, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.523,6,"alpha=0.005, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.539,8,"alpha=0.005, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.536,7,"alpha=0.005, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.511,4,"alpha=0.005, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.518,4,"alpha=0.005, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.537,3,"alpha=0.005, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.528,2,"alpha=0.005, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.523,3,"alpha=0.005, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.528,7,"alpha=0.005, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.524,5,"alpha=0.005, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.539,6,"alpha=0.01, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.537,5,"alpha=0.01, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.543,3,"alpha=0.01, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.534,8,"alpha=0.01, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.537,7,"alpha=0.01, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.526,7,"alpha=0.01, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.534,7,"alpha=0.01, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.532,4,"alpha=0.01, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.537,7,"alpha=0.01, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.519,4,"alpha=0.01, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.526,4,"alpha=0.01, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.531,2,"alpha=0.01, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.536,4,"alpha=0.01, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.541,6,"alpha=0.01, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.532,9,"alpha=0.01, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.551,6,"alpha=0.01, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.545,6,"alpha=0.01, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.537,6,"alpha=0.01, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.001, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.526,6,"delta=0.001, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.54,6,"delta=0.001, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.537,2,"delta=0.001, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.525,5,"delta=0.001, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.529,3,"delta=0.001, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.533,3,"delta=0.001, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.518,2,"delta=0.001, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.518,2,"delta=0.001, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.518,2,"delta=0.001, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.001, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.539,1,"delta=0.001, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.529,2,"delta=0.001, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.534,3,"delta=0.001, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.001, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.531,2,"delta=0.001, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.531,2,"delta=0.001, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.539,1,"delta=0.001, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.53,1,"delta=0.001, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.534,1,"delta=0.001, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.001, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.001, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.005, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.525,5,"delta=0.005, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.528,6,"delta=0.005, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.528,3,"delta=0.005, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.536,3,"delta=0.005, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.527,2,"delta=0.005, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.526,5,"delta=0.005, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.519,3,"delta=0.005, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.515,1,"delta=0.005, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.531,3,"delta=0.005, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.005, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.538,2,"delta=0.005, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.527,2,"delta=0.005, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.538,2,"delta=0.005, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.005, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.523,3,"delta=0.005, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.54,2,"delta=0.005, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.535,1,"delta=0.005, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.529,1,"delta=0.005, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.536,1,"delta=0.005, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.005, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.005, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.01, threshold=30.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.529,2,"delta=0.01, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.536,4,"delta=0.01, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.525,7,"delta=0.01, threshold=30.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.53,1,"delta=0.01, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.526,4,"delta=0.01, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.527,3,"delta=0.01, threshold=30.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.51,1,"delta=0.01, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.522,3,"delta=0.01, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.517,1,"delta=0.01, threshold=30.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.534,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.524,3,"delta=0.01, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.531,2,"delta=0.01, threshold=50.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.01, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.532,2,"delta=0.01, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.01, threshold=50.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.534,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.532,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.529,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,1,0.541,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,2,0.541,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,pagehinkley,tstat,0,3,0.541,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,1,0.514,152,"window_size=20, num_std=2, next_drift_delay=20"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,2,0.514,152,"window_size=20, num_std=2, next_drift_delay=20"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,3,0.514,152,"window_size=20, num_std=2, next_drift_delay=20"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,1,0.532,77,"window_size=20, num_std=2, next_drift_delay=50"
extremelyfastdecisiontreeclassifier,bollingerband,tstat,0,2,0.532,77,"window_size=20, num_std=2, next_drift_delay=50"
